Timestamp,ELW_price,ELW_volume,Option_price,Option_volume,balance
2020-08-13 09:01:40.508867,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:40.852604,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:41.790125,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:42.212019,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:42.758924,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:43.524538,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:44.212064,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:44.227726,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:44.868322,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:45.774593,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:45.930855,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:49.524683,215.0,-5000,2.08,2,24350.049999999912
2020-08-13 09:01:53.102896,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:53.431015,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:53.587276,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:54.634171,215.0,-5000,2.11,2,9338.350000000015
2020-08-13 09:01:55.696696,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:55.759204,215.0,-5000,2.1,2,14342.249999999898
2020-08-13 09:01:57.993635,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:58.009253,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:58.118628,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:58.118628,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:58.118628,215.0,-5000,2.13,2,-669.4499999999999
2020-08-13 09:01:58.274893,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:01:58.290508,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:02:01.806213,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:02:02.728109,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:02:02.962492,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:02:02.962492,215.0,-5000,2.12,2,4334.449999999898
2020-08-13 09:02:05.603185,210.0,-5000,2.06,2,9354.099999999928
2020-08-13 09:02:05.634419,210.0,-5000,2.05,2,14358.00000000003
2020-08-13 09:02:06.040685,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:06.040685,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:06.525083,210.0,-5000,2.08,2,-653.7000000000874
2020-08-13 09:02:07.634466,215.0,-5000,2.09,2,19346.150000000016
2020-08-13 09:02:08.571994,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:09.072027,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:09.072027,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:10.040780,210.0,-5000,2.07,2,4350.200000000029
2020-08-13 09:02:11.228340,205.0,-5000,2.06,2,-15649.650000000072
2020-08-13 09:02:12.962725,205.0,-5000,2.01,2,9369.850000000051
2020-08-13 09:02:12.978346,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:02:12.978346,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:02:12.978346,205.0,-5000,2.0,2,14373.749999999949
2020-08-13 09:02:13.134598,205.0,-5000,2.02,2,4365.949999999942
2020-08-13 09:02:13.259594,205.0,-5000,2.02,2,4365.949999999942
2020-08-13 09:02:14.228373,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:02:14.228373,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:02:14.244012,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:02:15.603402,200.0,-5000,1.97,2,4381.699999999963
2020-08-13 09:02:16.087786,200.0,-5000,1.96,2,9385.599999999964
2020-08-13 09:02:17.806597,200.0,-5000,1.97,2,4381.699999999963
2020-08-13 09:02:17.884700,200.0,-5000,1.97,2,4381.699999999963
2020-08-13 09:02:18.915980,200.0,-5000,1.92,2,29401.199999999983
2020-08-13 09:02:20.041009,195.0,-5000,1.91,2,9401.349999999988
2020-08-13 09:02:21.369159,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:21.416042,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:21.619164,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:02:22.822324,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:23.197329,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:02:23.416091,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:24.291104,195.0,-5000,1.88,2,24413.05
2020-08-13 09:02:24.666109,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:25.056744,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:25.931789,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:25.931789,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:26.228645,185.0,-5000,1.83,2,-574.9500000000874
2020-08-13 09:02:26.228645,185.0,-5000,1.83,2,-574.9500000000874
2020-08-13 09:02:26.244278,185.0,-5000,1.8,2,14436.749999999927
2020-08-13 09:02:26.259912,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:26.259912,190.0,-5000,1.82,2,29432.699999999917
2020-08-13 09:02:26.963042,185.0,-5000,1.81,2,9432.84999999992
2020-08-13 09:02:27.822435,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:28.431840,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:28.431840,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:28.431840,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:28.478719,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:28.869339,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:30.369367,185.0,-5000,1.8,2,14436.749999999927
2020-08-13 09:02:30.556875,185.0,-5000,1.81,2,9432.84999999992
2020-08-13 09:02:30.588126,185.0,-5000,1.83,2,-574.9500000000874
2020-08-13 09:02:31.197511,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:31.947529,185.0,-5000,1.82,2,4428.949999999916
2020-08-13 09:02:33.963205,190.0,-5000,1.87,2,4413.199999999893
2020-08-13 09:02:33.994449,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:33.994449,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:33.994449,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:33.994449,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:34.010078,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:34.010078,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:34.744488,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:34.822598,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:36.775765,190.0,-5000,1.86,2,9417.099999999899
2020-08-13 09:02:36.791393,190.0,-5000,1.88,2,-590.6999999999999
2020-08-13 09:02:37.963295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:02:37.963295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:02:37.963295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:02:37.963295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:02:37.963295,195.0,-5000,1.92,2,4397.449999999982
2020-08-13 09:02:37.978942,195.0,-5000,1.93,2,-606.4500000000218
2020-08-13 09:02:40.838362,195.0,-5000,1.9,2,14405.24999999999
2020-08-13 09:02:45.947872,195.0,-5000,1.91,2,9401.349999999988
