Timestamp,ELW_price,ELW_volume,Option_price,Option_volume,balance
2020-08-13 09:01:16.789552,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:19.008351,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:19.008351,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:19.023979,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:19.023979,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:19.680246,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:20.883445,210.0,-2500,2.09,1,-2828.799999999993
2020-08-13 09:01:22.008422,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:22.008422,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:22.008422,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:22.820941,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:22.820941,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:22.836577,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:23.508463,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:23.680356,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:23.680356,210.0,-2500,2.13,1,-12836.6
2020-08-13 09:01:24.367852,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:25.789778,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:25.789778,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:25.789778,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:26.305400,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:28.789830,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:30.914883,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:30.961753,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:30.961753,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:30.961753,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:30.961753,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:30.977393,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:30.993012,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:30.993012,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:30.993012,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:31.008631,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.008676,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.008676,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.024325,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.024325,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.618066,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.633686,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:33.633686,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:34.883724,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:34.899341,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:35.524371,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:35.946267,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:38.805684,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:38.821306,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:38.821306,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:39.180690,220.0,-2500,2.13,1,12167.15
2020-08-13 09:01:40.508867,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:40.852604,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:40.852604,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:41.446371,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:41.790125,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:42.212019,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:42.212019,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:42.649537,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:42.758924,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:42.790150,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:43.524538,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:44.212064,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:44.227726,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:44.868322,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:45.462090,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:45.774593,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:45.930855,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:48.243401,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:49.524683,215.0,-2500,2.08,1,12175.024999999956
2020-08-13 09:01:49.899690,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:01:51.430976,215.0,-2500,2.08,1,12175.024999999956
2020-08-13 09:01:53.102896,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:53.431015,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:53.587276,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:54.634171,215.0,-2500,2.11,1,4669.1750000000075
2020-08-13 09:01:55.696696,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:55.759204,215.0,-2500,2.1,1,7171.124999999949
2020-08-13 09:01:57.993635,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.009253,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.009253,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.118628,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.118628,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.118628,215.0,-2500,2.13,1,-334.72499999999997
2020-08-13 09:01:58.274893,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:01:58.290508,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:02:01.806213,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:02:02.728109,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:02:02.962492,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:02:02.962492,215.0,-2500,2.12,1,2167.224999999949
2020-08-13 09:02:05.603185,210.0,-2500,2.06,1,4677.049999999964
2020-08-13 09:02:05.618800,210.0,-2500,2.05,1,7179.000000000015
2020-08-13 09:02:05.634419,210.0,-2500,2.05,1,7179.000000000015
2020-08-13 09:02:06.040685,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:06.040685,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:06.525083,210.0,-2500,2.08,1,-326.8500000000437
2020-08-13 09:02:07.634466,215.0,-2500,2.09,1,9673.075000000008
2020-08-13 09:02:08.571994,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:09.072027,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:09.072027,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:10.040780,210.0,-2500,2.07,1,2175.1000000000145
2020-08-13 09:02:11.228340,205.0,-2500,2.06,1,-7824.825000000036
2020-08-13 09:02:12.962725,205.0,-2500,2.01,1,4684.925000000026
2020-08-13 09:02:12.978346,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:02:12.978346,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:02:12.978346,205.0,-2500,2.0,1,7186.8749999999745
2020-08-13 09:02:13.134598,205.0,-2500,2.02,1,2182.974999999971
2020-08-13 09:02:13.259594,205.0,-2500,2.02,1,2182.974999999971
2020-08-13 09:02:14.228373,200.0,-2500,1.96,1,4692.799999999982
2020-08-13 09:02:14.228373,200.0,-2500,1.96,1,4692.799999999982
2020-08-13 09:02:14.244012,200.0,-2500,1.96,1,4692.799999999982
2020-08-13 09:02:15.603402,200.0,-2500,1.97,1,2190.8499999999817
2020-08-13 09:02:16.087786,200.0,-2500,1.96,1,4692.799999999982
2020-08-13 09:02:17.806597,200.0,-2500,1.97,1,2190.8499999999817
2020-08-13 09:02:17.884700,200.0,-2500,1.97,1,2190.8499999999817
2020-08-13 09:02:18.915980,200.0,-2500,1.92,1,14700.599999999991
2020-08-13 09:02:20.041009,195.0,-2500,1.91,1,4700.674999999994
2020-08-13 09:02:21.369159,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:21.416042,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:21.619164,190.0,-2500,1.86,1,4708.549999999949
2020-08-13 09:02:22.822324,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:23.197329,190.0,-2500,1.86,1,4708.549999999949
2020-08-13 09:02:23.416091,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:24.291104,195.0,-2500,1.88,1,12206.525
2020-08-13 09:02:24.666109,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:25.056744,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:25.931789,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:25.931789,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:26.228645,185.0,-2500,1.83,1,-287.4750000000437
2020-08-13 09:02:26.228645,185.0,-2500,1.83,1,-287.4750000000437
2020-08-13 09:02:26.244278,185.0,-2500,1.8,1,7218.374999999964
2020-08-13 09:02:26.259912,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:26.259912,190.0,-2500,1.82,1,14716.349999999959
2020-08-13 09:02:26.478654,185.0,-2500,1.8,1,7218.374999999964
2020-08-13 09:02:26.963042,185.0,-2500,1.81,1,4716.42499999996
2020-08-13 09:02:27.822435,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:28.431840,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:28.431840,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:28.431840,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:28.478719,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:28.869339,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:30.369367,185.0,-2500,1.8,1,7218.374999999964
2020-08-13 09:02:30.556875,185.0,-2500,1.81,1,4716.42499999996
2020-08-13 09:02:30.588126,185.0,-2500,1.83,1,-287.4750000000437
2020-08-13 09:02:31.197511,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:31.947529,185.0,-2500,1.82,1,2214.474999999958
2020-08-13 09:02:32.478792,185.0,-2500,1.85,1,-5291.375000000049
2020-08-13 09:02:33.963205,190.0,-2500,1.87,1,2206.5999999999467
2020-08-13 09:02:33.994449,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:33.994449,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:33.994449,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:33.994449,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:34.010078,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:34.010078,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:34.744488,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:34.822598,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:36.775765,190.0,-2500,1.86,1,4708.549999999949
2020-08-13 09:02:36.791393,190.0,-2500,1.88,1,-295.34999999999997
2020-08-13 09:02:37.963295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:37.963295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:37.963295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:37.963295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:37.963295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:37.978942,195.0,-2500,1.93,1,-303.2250000000109
2020-08-13 09:02:38.135176,190.0,-2500,1.92,1,-10303.150000000009
2020-08-13 09:02:40.838362,195.0,-2500,1.9,1,7202.624999999995
2020-08-13 09:02:44.635356,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:02:45.947872,195.0,-2500,1.91,1,4700.674999999994
2020-08-13 09:02:47.104131,195.0,-2500,1.91,1,4700.674999999994
2020-08-13 09:02:47.119756,195.0,-2500,1.91,1,4700.674999999994
2020-08-13 09:02:47.119756,195.0,-2500,1.91,1,4700.674999999994
2020-08-13 09:02:48.463542,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:03:02.838865,195.0,-2500,1.94,1,-2805.175000000013
2020-08-13 09:03:03.182657,195.0,-2500,1.94,1,-2805.175000000013
2020-08-13 09:03:03.338900,195.0,-2500,1.94,1,-2805.175000000013
2020-08-13 09:03:03.948295,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:03:04.073269,195.0,-2500,1.93,1,-303.2250000000109
2020-08-13 09:03:04.963972,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:03:05.135794,195.0,-2500,1.94,1,-2805.175000000013
2020-08-13 09:03:05.323298,195.0,-2500,1.94,1,-2805.175000000013
2020-08-13 09:03:06.432767,195.0,-2500,1.93,1,-303.2250000000109
2020-08-13 09:03:08.182734,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:03:12.276577,195.0,-2500,1.92,1,2198.724999999991
2020-08-13 09:03:14.167253,190.0,-2500,1.91,1,-7801.200000000006
2020-08-13 09:03:15.198553,190.0,-2500,1.91,1,-7801.200000000006
2020-08-13 09:03:17.386084,190.0,-2500,1.9,1,-5299.250000000005
2020-08-13 09:03:19.386119,190.0,-2500,1.89,1,-2797.300000000002
